chave,valor
m08_ex73_R,         1000
m08_ex73_n,         1000
m08_ex73_media_das_medias,-0.000179171778079
m08_ex73_dp_das_medias,0.0308794580241
m08_ex73_dp_teorico,0.0316227766017
m08_ex73_assimetria,0.0503849447844
m08_ex73_curtose,3.00165272646
m08_ex73_jb_p,0.807822027687
m08_ex73_exp_assim_n5,0.896410547832
m08_ex73_exp_assim_n30,0.415864555365
m08_ex73_exp_assim_n200,0.190661696498
m08_ex73_exp_jb_p_n5,            0
m08_ex73_exp_jb_p_n200,0.0311402990433
m08_consist_b2_n25,2.00589725846
m08_consist_dp_n25,0.207464779441
m08_consist_s2_n25,8.89828203777
m08_consist_b2_n100,2.00210848242
m08_consist_dp_n100,0.104072144213
m08_consist_s2_n100,8.98934403725
m08_consist_b2_n400,1.99805055577
m08_consist_dp_n400,0.0508495878727
m08_consist_s2_n400,8.96401838003
m08_consist_b2_n1600,2.00223290234
m08_consist_dp_n1600,0.024172044814
m08_consist_s2_n1600,8.99740841123
m08_hc0_manual_b2,0.0647462342332
m08_hc0_pacote_b2,0.0647462342332
m08_hc0_dif_max,4.4408920985e-16
m08_ep_mqo_b2,0.0605908222115
m08_razao_hc0_mqo,1.06858154206
m08_delta_a3,0.0429166484702
m08_delta_a4,-0.000708030122022
m08_delta_exp_star,30.3070781422
m08_delta_ep,0.707941084381
m08_delta_ic_lo,28.9195136168
m08_delta_ic_hi,31.6946426676
m08_boot_B,          500
m08_boot_media,30.3732356492
m08_boot_ep,0.749526426103
m08_boot_ep_sobre_delta,1.05874124647
m08_zassim_tam5pct_n10,       0.0775
m08_zassim_assim_n10,0.113043276826
m08_zassim_tam5pct_n50,        0.061
m08_zassim_assim_n50,0.0406287066776
m08_zassim_tam5pct_n500,        0.044
m08_zassim_assim_n500,0.047270805894
