chave,valor
m07a_ex39_bg3_lag2,-1.45668964447
m07a_ex39_bg3_lag3,-0.632238091778
m07a_ex39_bg3_r2aux,0.64772163599
m07a_ex39_chi2crit10_1, 2.7055434541
m07a_ex39_chi2crit10_2,4.60517018599
m07a_ex39_white_full_npar,           21
m07a_ex39_white_full_posto,           16
m07a_ex39_white_lq_LM,14.0093039876
m07a_ex39_white_lq_p,0.172567647095
m07a_ex39_white_lq_F,3.51869494405
m07a_ex39_white_lq_pF,0.0887377637931
m07a_ex39_white_lq_r2,0.875581499228
m07a_ex39_chi2crit10_10,15.9871791721
m07a_ex39_white_q_LM,5.64952816917
m07a_ex39_white_q_p,0.34182796173
m07a_ex39_white_q_F,1.09164649912
m07a_ex39_white_q_pF,0.421765519417
m07a_ex39_white_q_r2,0.353095510573
m07a_ex39_chi2crit10_5,9.23635689978
m07a_ex39_white_q_bp_orig,6.07768273439
m07a_ex39_white_esp_LM,1.92746255826
m07a_ex39_white_esp_p,0.381466867831
m07a_ex39_jb,0.499271008619
m07a_ex39_jb_p,0.779084704342
m07a_ex39_chi2crit10_2b,4.60517018599
m07a_ex74_b_const,0.415842427023
m07a_ex74_se_const,0.0993371784482
m07a_ex74_t_const,4.18617111457
m07a_ex74_p_const,3.33241819573e-05
m07a_ex74_b_educ,0.0798322098402
m07a_ex74_se_educ,0.00682725232216
m07a_ex74_t_educ,11.6931682137
m07a_ex74_p_educ,3.36678585123e-28
m07a_ex74_b_exper,0.0300995175105
m07a_ex74_se_exper,0.00519312695064
m07a_ex74_t_exper, 5.7960295977
m07a_ex74_p_exper,1.17954580763e-08
m07a_ex74_b_expersq,-0.000601152815465
m07a_ex74_se_expersq,0.000109869022395
m07a_ex74_t_expersq,-5.4715405886
m07a_ex74_p_expersq,6.95135923974e-08
m07a_ex74_b_tenure,0.0160738788175
m07a_ex74_se_tenure,0.00288013135027
m07a_ex74_t_tenure,5.58095338812
m07a_ex74_p_tenure,3.85866529063e-08
m07a_ex74_b_female,-0.29113027369
m07a_ex74_se_female,0.0362831831514
m07a_ex74_t_female,-8.02383496716
m07a_ex74_p_female,6.8769580692e-15
m07a_ex74_b_married,0.0564493996407
m07a_ex74_se_married,0.040925933759
m07a_ex74_t_married,1.37930633356
m07a_ex74_p_married,0.168394366811
m07a_ex74_n,          526
m07a_ex74_r2,0.436136787406
m07a_ex74_r2adj,0.429618137549
m07a_ex74_s,0.401436942486
m07a_ex74_F,66.9060000155
m07a_ex74_ybar,1.62326844456
m07a_ex74_media_educ,12.5627376426
m07a_ex74_media_exper,17.0171102662
m07a_ex74_media_female,0.479087452471
m07a_ex74_media_married,0.608365019011
m07a_ex74_media_wage,5.89610267479
m07a_ex74_exper_max,25.0348303594
m07a_ex74_ef_exper_media,0.00963975001536
m07a_ex74_female_exato,-25.2581697265
m07a_ex74_educ_exato, 8.3105318013
m07a_ex74_pct_exper_acima_max,26.8060836502
m07a_ex74_z05,1.95996398454
m07a_ex74_Fexp,16.8011942058
m07a_ex74_pFexp,8.50782895412e-08
m07a_ex74_reset_F,7.02910682179
m07a_ex74_reset_p,0.000972892186079
m07a_ex74_bp,17.0234654233
m07a_ex74_bp_p,0.00919739121701
m07a_ex74_white_esp,5.14626972303
m07a_ex74_white_esp_p,0.0762959927666
m07a_ex74_jb,26.0348922436
m07a_ex74_jb_p,2.22123741811e-06
m07a_ex74_fiv_exper,16.1837971364
m07a_ex74_fiv_expersq,14.9244970152
m07a_ex74_chi2crit05_6,12.5915872437
m07a_ex74_serob_const,0.106587518669
m07a_ex74_trob_const,3.90141765392
m07a_ex74_serob_educ,0.00765427759476
m07a_ex74_trob_educ,10.4297510577
m07a_ex74_serob_exper,0.00488330907726
m07a_ex74_trob_exper,6.16375433837
m07a_ex74_serob_expersq,0.000101850254531
m07a_ex74_trob_expersq,-5.9023202076
